,,shift_step_-1.000_nn_result,shift_step_-1.000_threshold_result,shift_step_-1.000_average_result,shift_step_-1.000_hmm_bino_result,shift_step_-1.000_hmm_gmm_result,shift_step_-1.000_hmm_bino_threshold_result,shift_step_-0.500_nn_result,shift_step_-0.500_threshold_result,shift_step_-0.500_average_result,shift_step_-0.500_hmm_bino_result,shift_step_-0.500_hmm_gmm_result,shift_step_-0.500_hmm_bino_threshold_result,shift_step_0.500_nn_result,shift_step_0.500_threshold_result,shift_step_0.500_average_result,shift_step_0.500_hmm_bino_result,shift_step_0.500_hmm_gmm_result,shift_step_0.500_hmm_bino_threshold_result,shift_step_1.000_nn_result,shift_step_1.000_threshold_result,shift_step_1.000_average_result,shift_step_1.000_hmm_bino_result,shift_step_1.000_hmm_gmm_result,shift_step_1.000_hmm_bino_threshold_result,stretch_rate_0.810_nn_result,stretch_rate_0.810_threshold_result,stretch_rate_0.810_average_result,stretch_rate_0.810_hmm_bino_result,stretch_rate_0.810_hmm_gmm_result,stretch_rate_0.810_hmm_bino_threshold_result,stretch_rate_0.930_nn_result,stretch_rate_0.930_threshold_result,stretch_rate_0.930_average_result,stretch_rate_0.930_hmm_bino_result,stretch_rate_0.930_hmm_gmm_result,stretch_rate_0.930_hmm_bino_threshold_result,stretch_rate_1.070_nn_result,stretch_rate_1.070_threshold_result,stretch_rate_1.070_average_result,stretch_rate_1.070_hmm_bino_result,stretch_rate_1.070_hmm_gmm_result,stretch_rate_1.070_hmm_bino_threshold_result,stretch_rate_1.230_nn_result,stretch_rate_1.230_threshold_result,stretch_rate_1.230_average_result,stretch_rate_1.230_hmm_bino_result,stretch_rate_1.230_hmm_gmm_result,stretch_rate_1.230_hmm_bino_threshold_result,crop_rate_0.900_nn_result,crop_rate_0.900_threshold_result,crop_rate_0.900_average_result,crop_rate_0.900_hmm_bino_result,crop_rate_0.900_hmm_gmm_result,crop_rate_0.900_hmm_bino_threshold_result,crop_rate_0.800_nn_result,crop_rate_0.800_threshold_result,crop_rate_0.800_average_result,crop_rate_0.800_hmm_bino_result,crop_rate_0.800_hmm_gmm_result,crop_rate_0.800_hmm_bino_threshold_result,crop_rate_0.700_nn_result,crop_rate_0.700_threshold_result,crop_rate_0.700_average_result,crop_rate_0.700_hmm_bino_result,crop_rate_0.700_hmm_gmm_result,crop_rate_0.700_hmm_bino_threshold_result,crop_rate_0.600_nn_result,crop_rate_0.600_threshold_result,crop_rate_0.600_average_result,crop_rate_0.600_hmm_bino_result,crop_rate_0.600_hmm_gmm_result,crop_rate_0.600_hmm_bino_threshold_result,shift_step_-1.000_svm_result,shift_step_-0.500_svm_result,shift_step_0.500_svm_result,shift_step_1.000_svm_result,stretch_rate_0.810_svm_result,stretch_rate_0.930_svm_result,stretch_rate_1.070_svm_result,stretch_rate_1.230_svm_result,crop_rate_0.900_svm_result,crop_rate_0.800_svm_result,crop_rate_0.700_svm_result,crop_rate_0.600_svm_result
lenet_time_stretch,confusion matrix,,,,,,,,,,,,,,,,,,,,,,,,,"[[796172.   3404.]
 [  1029.   5795.]]","[[795638.   3135.]
 [  1563.   6064.]]","[[795638.   3135.]
 [  1563.   6064.]]","[[7.96535e+05 3.01400e+03]
 [6.66000e+02 6.18500e+03]]","[[792071.   1746.]
 [  5130.   7453.]]","[[796315.   2820.]
 [   886.   6379.]]","[[796201.   3348.]
 [  1000.   5851.]]","[[795700.   3071.]
 [  1501.   6128.]]","[[795700.   3071.]
 [  1501.   6128.]]","[[7.9652e+05 2.9590e+03]
 [6.8100e+02 6.2400e+03]]","[[791879.   1681.]
 [  5322.   7518.]]","[[796309.   2708.]
 [   892.   6491.]]","[[796200.   3026.]
 [  1001.   6173.]]","[[795777.   2734.]
 [  1424.   6465.]]","[[795777.   2734.]
 [  1424.   6465.]]","[[7.96435e+05 2.65300e+03]
 [7.66000e+02 6.54600e+03]]","[[791737.   1518.]
 [  5464.   7681.]]","[[796231.   2412.]
 [   970.   6787.]]","[[796119.   3490.]
 [  1082.   5709.]]","[[795556.   3200.]
 [  1645.   5999.]]","[[795556.   3200.]
 [  1645.   5999.]]","[[7.9648e+05 3.0650e+03]
 [7.2100e+02 6.1340e+03]]","[[791605.   1775.]
 [  5596.   7424.]]","[[796236.   2857.]
 [   965.   6342.]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_time_stretch,segment precision,,,,,,,,,,,,,,,,,,,,,,,,,0.8492086752637749,0.7950701455355972,0.7950701455355972,0.9027879141731134,0.5923070809822777,0.8780454232622161,0.854035907166837,0.8032507537029755,0.8032507537029755,0.9016038144776767,0.5855140186915888,0.8791819043749154,0.8604683579592974,0.8194955000633793,0.8194955000633793,0.8952407002188184,0.5843286420692279,0.8749516565682609,0.8406714769547932,0.7847985347985348,0.7847985347985348,0.8948212983223924,0.570199692780338,0.8679348569864513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_time_stretch,sgement recall,,,,,,,,,,,,,,,,,,,,,,,,,0.6299597782367649,0.6592020871833895,0.6592020871833895,0.6723556908359605,0.8101967605174476,0.6934449396673551,0.6360473964561365,0.6661593651483857,0.6661593651483857,0.678334601587129,0.8172627459506469,0.7056201761060985,0.6710512012175236,0.7027937819328188,0.7027937819328188,0.7115990868572671,0.8349820632677465,0.7377975866942059,0.6206109359713012,0.6521361017501902,0.6521361017501902,0.6668116099576041,0.8070442439395586,0.6894227633438417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_time_stretch,sgement F-score,,,,,,,,,,,,,,,,,,,,,,,,,0.7233352056418898,0.7207892547248306,0.7207892547248306,0.7707165109034267,0.6843265081259756,0.7749028182701652,0.7290965732087228,0.7283099595911576,0.7283099595911576,0.7741935483870968,0.6822451109396979,0.7828971173561693,0.7540462957307763,0.7566713483146067,0.7566713483146067,0.7929259281690993,0.6875223773720014,0.8005425807973579,0.7140712945590995,0.7123434067565161,0.7123434067565161,0.7641709231344214,0.6682568972501013,0.7684478371501272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_time_stretch,number of label,,,,,,,,,,,,,,,,,,,,,,,,,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_time_stretch,number of prediction,,,,,,,,,,,,,,,,,,,,,,,,,2692,3106,3106,1414,1817,1474,2686,3068,3068,1428,1815,1502,2606,2911,2911,1483,1862,1541,2699,3166,3166,1408,1818,1488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_time_stretch,number of matching event,,,,,,,,,,,,,,,,,,,,,,,,,1561.0,1592.0,1592.0,1365.0,1513.0,1395.0,1575.0,1599.0,1599.0,1377.0,1509.0,1416.0,1600.0,1635.0,1635.0,1432.0,1546.0,1466.0,1542.0,1587.0,1587.0,1355.0,1495.0,1395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_time_stretch,total matching iou,,,,,,,,,,,,,,,,,,,,,,,,,986.2040764790765,1034.2088383838382,1034.2088383838382,1086.751519395637,1151.7866375251774,1110.53206246368,994.8782828282829,1044.239105339105,1044.239105339105,1095.888099482217,1151.469328204997,1133.8734415910883,1062.4584415584413,1110.5850288600288,1110.5850288600288,1146.1468395983102,1174.8498922008896,1183.00087281999,964.495743145743,1023.2016955266953,1023.2016955266953,1068.3193987342206,1128.0578683021108,1102.0575084229492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_time_stretch,encounter number error,,,,,,,,,,,,,,,,,,,,,,,,,834,1248,1248,444,41,384,828,1210,1210,430,43,356,748,1053,1053,375,4,317,841,1308,1308,450,40,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_time_stretch,encounter error rate,,,,,,,,,,,,,,,,,,,,,,,,,0.4488697524219591,0.6716899892357373,0.6716899892357373,0.23896663078579117,0.022066738428417654,0.20667384284176535,0.4456404736275565,0.6512378902045209,0.6512378902045209,0.23143164693218515,0.023143164693218515,0.1916038751345533,0.4025834230355221,0.5667384284176534,0.5667384284176534,0.20182992465016147,0.002152852529601722,0.1706135629709365,0.4526372443487621,0.7039827771797632,0.7039827771797632,0.24219590958019377,0.021528525296017224,0.1991388589881593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_time_stretch,event precision,,,,,,,,,,,,,,,,,,,,,,,,,0.5798662704309064,0.5125563425627817,0.5125563425627817,0.9653465346534653,0.8326912493120529,0.94640434192673,0.586373790022338,0.5211864406779662,0.5211864406779662,0.9642857142857143,0.8314049586776859,0.9427430093209055,0.6139677666922486,0.5616626588801099,0.5616626588801099,0.9656102494942683,0.8302900107411385,0.9513303049967553,0.5713227121155984,0.5012634238787113,0.5012634238787113,0.9623579545454546,0.8223322332233224,0.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_time_stretch,event recall,,,,,,,,,,,,,,,,,,,,,,,,,0.8401506996770721,0.8568353067814855,0.8568353067814855,0.7346609257265877,0.8143164693218514,0.7508073196986006,0.8476856835306782,0.8606027987082885,0.8606027987082885,0.7411194833153929,0.8121636167922497,0.7621097954790097,0.8611410118406889,0.879978471474704,0.879978471474704,0.7707212055974165,0.8320775026910656,0.7890204520990313,0.829924650161464,0.8541442411194833,0.8541442411194833,0.7292787944025835,0.8046286329386437,0.7508073196986006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_time_stretch,event F-score,,,,,,,,,,,,,,,,,,,,,,,,,0.6861538461538461,0.6414182111200645,0.6414182111200645,0.8343520782396088,0.8234013605442176,0.8373349339735895,0.6932218309859155,0.6492082825822169,0.6492082825822169,0.8381010346926354,0.8216716580451947,0.8428571428571429,0.7168458781362007,0.6856783392744811,0.6856783392744811,0.8572283747381023,0.8311827956989247,0.862606649014416,0.6767610269914417,0.6317675159235668,0.6317675159235668,0.8297611757501531,0.8133841131664853,0.8338314405260012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_time_stretch,pred event,,,,,,,,,,,,,,,,,,,,,,,,,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[1 1 1 ... 1 1 1],[0 0 1 ... 1 0 0],[1 1 1 ... 1 1 1],[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[0 1 1 ... 1 1 1],[0 0 1 ... 1 1 0],[0 1 1 ... 1 1 1],[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[1 1 1 ... 1 1 1],[0 0 1 ... 1 1 0],[1 1 1 ... 1 1 1],[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[0 1 1 ... 1 1 1],[0 0 1 ... 1 0 0],[0 1 1 ... 1 1 0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_time_stretch,label event,,,,,,,,,,,,,,,,,,,,,,,,,[1 1 0 ... 1 1 1],[1 1 1 ... 1 1 1],[1 1 1 ... 1 1 1],[0 0 0 ... 1 1 1],[1 1 0 ... 1 1 1],[0 0 0 ... 1 1 1],[1 1 0 ... 1 1 1],[1 1 1 ... 1 1 1],[1 1 1 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 1 0 ... 1 1 1],[0 1 0 ... 1 1 1],[0 1 0 ... 1 1 1],[0 0 0 ... 1 1 1],[1 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 1 0 ... 1 1 1],[0 1 0 ... 1 1 1],[0 1 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lenet_crop,confusion matrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[796122.   2952.]
 [  1079.   6247.]]","[[795653.   2707.]
 [  1548.   6492.]]","[[795653.   2707.]
 [  1548.   6492.]]","[[796371.   2554.]
 [   830.   6645.]]","[[792342.   1421.]
 [  4859.   7778.]]","[[796134.   2364.]
 [  1067.   6835.]]","[[796188.   3239.]
 [  1013.   5960.]]","[[795749.   2959.]
 [  1452.   6240.]]","[[795749.   2959.]
 [  1452.   6240.]]","[[7.96439e+05 2.71500e+03]
 [7.62000e+02 6.48400e+03]]","[[791994.   1504.]
 [  5207.   7695.]]","[[796268.   2493.]
 [   933.   6706.]]","[[795910.   3643.]
 [  1291.   5556.]]","[[795287.   3341.]
 [  1914.   5858.]]","[[795287.   3341.]
 [  1914.   5858.]]","[[796338.   2996.]
 [   863.   6203.]]","[[791919.   1662.]
 [  5282.   7537.]]","[[796119.   2750.]
 [  1082.   6449.]]","[[795618.   3888.]
 [  1583.   5311.]]","[[794642.   3526.]
 [  2559.   5673.]]","[[794642.   3526.]
 [  2559.   5673.]]","[[796381.   3018.]
 [   820.   6181.]]","[[791052.   1586.]
 [  6149.   7613.]]","[[796012.   2750.]
 [  1189.   6449.]]",,,,,,,,,,,,
lenet_crop,segment precision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8527163527163527,0.8074626865671641,0.8074626865671641,0.8889632107023412,0.6154941837461423,0.8649708934446976,0.8547253692815144,0.8112324492979719,0.8112324492979719,0.8948385316036434,0.5964191598201829,0.8778635947113497,0.8114502701913247,0.753731343283582,0.753731343283582,0.8778658363996603,0.5879553787346907,0.856327180985261,0.7703800406150275,0.6891399416909622,0.6891399416909622,0.8828738751606914,0.5531899433221915,0.84433097669547,,,,,,,,,,,,
lenet_crop,sgement recall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6790955538645504,0.7057288835743015,0.7057288835743015,0.7223611262093705,0.8455266876834439,0.743015545167953,0.6478965104902706,0.678334601587129,0.678334601587129,0.704859223828677,0.8365039678225894,0.7289922817697576,0.6039786933362322,0.636808348733558,0.636808348733558,0.6743124252636156,0.8193281878465051,0.7010544624415698,0.5773453636264811,0.6166974671159908,0.6166974671159908,0.6719208609631482,0.8275899554299381,0.7010544624415698,,,,,,,,,,,,
lenet_crop,sgement F-score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7560665658093797,0.7531759382794826,0.7531759382794826,0.7970492983087442,0.7124015387433595,0.7993684579849132,0.7370764283947564,0.7388550115446095,0.7388550115446095,0.788567953785345,0.6963485815121487,0.7965316545908065,0.692509036520005,0.6903541335218902,0.6903541335218902,0.7627420842299416,0.6846216731764919,0.7709503885236103,0.6600385260672342,0.6509092995238368,0.6509092995238368,0.7630864197530864,0.6631244283785549,0.7660509591970066,,,,,,,,,,,,
lenet_crop,number of label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,,,,,,,,,,,,
lenet_crop,number of prediction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2696,3032,3032,1509,1878,1573,2835,3156,3156,1472,1870,1547,3149,3634,3634,1473,1915,1546,3781,4663,4663,1460,2058,1565,,,,,,,,,,,,
lenet_crop,number of matching event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.0,1659.0,1659.0,1458.0,1581.0,1486.0,1610.0,1636.0,1636.0,1417.0,1556.0,1467.0,1608.0,1635.0,1635.0,1409.0,1558.0,1447.0,1594.0,1641.0,1641.0,1370.0,1526.0,1419.0,,,,,,,,,,,,
lenet_crop,total matching iou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.0298701298702,1114.409632034632,1114.409632034632,1157.0305392320095,1200.6573004102208,1186.255970500088,993.7171717171716,1050.6306637806638,1050.6306637806638,1134.945876101023,1193.3663278504694,1178.1190431300722,912.0449494949494,977.7147907647909,977.7147907647909,1081.2868965185137,1166.9255427966725,1116.1998546044592,830.9489177489179,906.0647907647908,906.0647907647908,1093.147033603651,1189.1540781709177,1131.9751398927867,,,,,,,,,,,,
lenet_crop,encounter number error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838,1174,1174,349,20,285,977,1298,1298,386,12,311,1291,1776,1776,385,57,312,1923,2805,2805,398,200,293,,,,,,,,,,,,
lenet_crop,encounter error rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4510226049515608,0.6318622174381054,0.6318622174381054,0.18783638320775026,0.010764262648008612,0.1533907427341227,0.5258342303552207,0.6986006458557589,0.6986006458557589,0.2077502691065662,0.006458557588805167,0.16738428417653392,0.6948331539289558,0.9558665231431647,0.9558665231431647,0.20721205597416578,0.030678148546824543,0.16792249730893433,1.034983853606028,1.5096878363832078,1.5096878363832078,0.21420882669537136,0.10764262648008611,0.15769644779332614,,,,,,,,,,,,
lenet_crop,event precision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6071958456973294,0.5471635883905013,0.5471635883905013,0.9662027833001988,0.84185303514377,0.9446916719643992,0.5679012345679012,0.5183776932826363,0.5183776932826363,0.9626358695652174,0.8320855614973262,0.9482870071105365,0.5106382978723404,0.4499174463401211,0.4499174463401211,0.956551255940258,0.8135770234986945,0.9359637774902976,0.42158159217138325,0.35191936521552647,0.35191936521552647,0.9383561643835616,0.7414965986394558,0.9067092651757188,,,,,,,,,,,,
lenet_crop,event recall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8810548977395048,0.8928955866523143,0.8928955866523143,0.7847147470398278,0.8509149623250807,0.7997847147470398,0.8665231431646933,0.8805166846071044,0.8805166846071044,0.7626480086114101,0.83745963401507,0.7895586652314317,0.8654467168998924,0.879978471474704,0.879978471474704,0.7583423035522067,0.8385360602798708,0.778794402583423,0.8579117330462863,0.8832077502691066,0.8832077502691066,0.7373519913885899,0.8213132400430571,0.763724434876211,,,,,,,,,,,,
lenet_crop,event F-score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7189284145805885,0.6785276073619632,0.6785276073619632,0.866052866052866,0.8463597430406852,0.8662197610026231,0.6861282761559769,0.652572796170722,0.652572796170722,0.851051051051051,0.8347639484978541,0.8616740088105727,0.6423007789095266,0.5954115076474873,0.5954115076474873,0.8459921945361754,0.8258680095414789,0.8501762632197415,0.565348466040078,0.5032970403312376,0.5032970403312376,0.8257986738999398,0.7793667007150153,0.8290972830850132,,,,,,,,,,,,
lenet_crop,pred event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[1 1 1 ... 1 1 1],[1 1 0 ... 1 1 0],[1 1 1 ... 1 1 1],[0 1 0 ... 0 0 0],[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[1 1 1 ... 1 1 1],[1 1 0 ... 1 1 0],[1 1 1 ... 1 1 1],[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[0 1 1 ... 1 1 1],[0 1 1 ... 1 0 0],[0 1 1 ... 1 1 1],[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[0 0 0 ... 0 0 0],[0 1 1 ... 1 1 1],[0 0 0 ... 0 0 0],[0 0 1 ... 1 1 1],,,,,,,,,,,,
lenet_crop,label event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0 0 0 ... 1 1 1],[0 1 0 ... 1 1 1],[0 1 0 ... 1 1 1],[0 0 0 ... 1 1 1],[1 1 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 1 0 ... 1 1 1],[1 1 0 ... 1 1 1],[1 1 0 ... 1 1 1],[0 0 0 ... 1 1 1],[1 1 0 ... 1 1 1],[0 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[1 0 0 ... 1 1 1],[1 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[1 1 0 ... 1 1 1],[0 0 0 ... 1 1 1],[1 0 0 ... 1 1 1],[1 0 0 ... 1 1 1],[1 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],[1 0 0 ... 1 1 1],[0 0 0 ... 1 1 1],,,,,,,,,,,,
svm_pitch_shift,confusion matrix,,,,"[[794669.   6447.]
 [  2532.   2752.]]",,,,,,"[[795503.   5683.]
 [  1698.   3516.]]",,,,,,"[[795426.   6114.]
 [  1775.   3085.]]",,,,,,"[[795345.   7104.]
 [  1856.   2095.]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[794625.   6708.]
 [  2576.   2491.]]","[[795562.   6069.]
 [  1639.   3130.]]","[[795618.   6611.]
 [  1583.   2588.]]","[[795407.   7428.]
 [  1794.   1771.]]",,,,,,,,
svm_pitch_shift,segment precision,,,,0.5208175624526874,,,,,,0.6743383199079401,,,,,,0.6347736625514403,,,,,,0.5302455074664641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49161239392145256,0.6563220801006501,0.6204747063054423,0.4967741935483871,,,,,,,,
svm_pitch_shift,sgement recall,,,,0.2991629524948364,,,,,,0.3822154582019785,,,,,,0.3353625394064572,,,,,,0.22774214588542233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2707903032938363,0.34025437547559517,0.28133492770953367,0.1925209261876291,,,,,,,,
svm_pitch_shift,sgement F-score,,,,0.3800317613754057,,,,,,0.48789287448830915,,,,,,0.43886478412404867,,,,,,0.31863117870722435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3492219262582364,0.4481672394043528,0.3871353777112939,0.27749921654653714,,,,,,,,
svm_pitch_shift,number of label,,,,1858,,,,,,1858,,,,,,1858,,,,,,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858,1858,1858,1858,,,,,,,,
svm_pitch_shift,number of prediction,,,,961,,,,,,1068,,,,,,1019,,,,,,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3080,2795,2936,2808,,,,,,,,
svm_pitch_shift,number of matching event,,,,747.0,,,,,,904.0,,,,,,786.0,,,,,,562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.0,1218.0,1141.0,959.0,,,,,,,,
svm_pitch_shift,total matching iou,,,,477.8597166722167,,,,,,616.5252941502943,,,,,,549.0499140565316,,,,,,369.8111971361971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.3786796536797,500.6965367965368,395.98820346320355,266.02748917748914,,,,,,,,
svm_pitch_shift,encounter number error,,,,897,,,,,,790,,,,,,839,,,,,,1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222,937,1078,950,,,,,,,,
svm_pitch_shift,encounter error rate,,,,0.48277717976318624,,,,,,0.4251883745963401,,,,,,0.45156081808396126,,,,,,0.5575888051668461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6576964477933261,0.5043057050592035,0.5801937567276642,0.511302475780409,,,,,,,,
svm_pitch_shift,event precision,,,,0.777315296566077,,,,,,0.846441947565543,,,,,,0.7713444553483808,,,,,,0.683698296836983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36233766233766235,0.435778175313059,0.38862397820163486,0.34152421652421655,,,,,,,,
svm_pitch_shift,event recall,,,,0.40204520990312165,,,,,,0.4865446716899892,,,,,,0.42303552206673845,,,,,,0.302475780409042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6006458557588805,0.6555435952637244,0.6141011840688912,0.5161463939720129,,,,,,,,
svm_pitch_shift,event F-score,,,,0.5299751684994679,,,,,,0.6179084073820916,,,,,,0.5464025026068822,,,,,,0.41940298507462687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4520048602673147,0.5235332043842682,0.476011681268252,0.4110587226746678,,,,,,,,
